Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,5d,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
12.577275873136736,,,,,,,,,0.05920823819064049,9.257978124482802,,,,,,,,
12.594070446487692,,,,,,,,,0.05937571885873903,9.247072135786846,,,,,,,,
12.610887445815216,,,,,,,,,0.05954367327466463,9.236178994452143,,,,,,,,
12.627726901064962,,,,,,,,,0.059712102778494355,9.225298685344375,,,,,,,,
12.644588842222564,,,,,,,,,0.05988100871409593,9.214431193347052,,,,,,,,
12.661473299313702,,,,,,,,,0.06005039242913841,9.203576503361496,,,,,,,,
12.678380302404145,,,,,,,,,0.060220255275103,9.192734600306814,,,,,,,,
12.695309881599814,,,,,,,,,0.06039059860729378,9.181905469119867,,,,,,,,
12.712262067046824,,,,,,,,,0.06056142378484853,9.171089094755281,,,,,,,,
12.729236888931553,,,,,,,,,0.060732732170749607,9.160285462185389,,,,,,,,
12.746234377480679,,,,,,,,,0.06090452513183479,9.14949455640023,,,,,,,,
12.763254562961247,,,,,,,,,0.061076804038808184,9.138716362407534,,,,,,,,
12.780297475680719,,,,,,,,,0.06124957026625118,9.127950865232682,,,,,,,,
12.797363145987026,,,,,,,,,0.06142282519263345,9.117198049918692,,,,,,,,
12.814451604268612,,,,,,,,,0.06159657020032378,9.106457901526218,,,,,,,,
12.831562880954513,,,,,,,,,0.0617708066756013,9.0957304051335,,,,,,,,
12.848697006514394,,,,,,,,,0.06194553600866649,9.085015545836358,,,,,,,,
12.865854011458604,,,,,,,,,0.06212075959365222,9.074313308748167,,,,,,,,
12.883033926338236,,,,,,,,,0.062296478828634934,9.063623678999846,,,,,,,,
12.900236781745173,,,,,,,,,0.062472695115645745,9.052946641739823,,,,,,,,
12.917462608312153,,,,,,,,,0.06264940986068165,9.042282182134024,,,,,,,,
12.934711436712814,,,,,,,,,0.06282662447371679,9.03163028536585,,,,,,,,
12.951983297661757,,,,,,,,,0.0630043403687136,9.020990936636155,,,,,,,,
12.969278221914594,,,,,,,,,0.0631825589636342,9.010364121163224,,,,,,,,
12.986596240268005,,,,,,,,,0.06336128168045162,8.999749824182764,,,,,,,,
13.003937383559792,,,,,,,,,0.06354050994516124,8.989148030947867,,,,,,,,
13.021301682668948,,,,,,,,,0.06372024518779211,8.978558726728993,,,,,,,,
13.038689168515672,,,,,,,,,0.06390048884241821,8.967981896813964,,,,,,,,
13.056099872061473,,,,,,,,,0.06408124234717025,8.95741752650793,,,,,,,,
13.073533824309198,,,,,,,,,0.06426250714424682,8.946865601133348,,,,,,,,
13.090991056303093,,,,,,,,,0.06444428467992609,8.936326106029965,,,,,,,,
13.108471599128855,,,,,,,,,0.06462657640457725,8.925799026554802,,,,,,,,
13.12597548391369,,,,,,,,,0.06480938377267202,8.915284348082128,,,,,,,,
13.143502741826373,,,,,,,,,0.06499270824279649,8.904782056003437,,,,,,,,
13.161053404077295,,,,,,,,,0.06517655127766249,8.894292135727444,,,,,,,,
13.178627501918522,,,,,,,,,0.06536091434411946,8.883814572680038,,,,,,,,
