Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
11.213647360129933,,,,,,,,,,0.03162818687194382,10.78354198369789,,,,,,,
11.228621065487202,,,,,,,,,,0.031733122424449624,10.763206982020765,,,,,,,
11.243614765396194,,,,,,,,,,0.031838406130652135,10.742910326954965,,,,,,,
11.258628486555848,,,,,,,,,,0.03194403914565077,10.722651946188599,,,,,,,
11.273662255700762,,,,,,,,,,0.032050022628377355,10.70243176754612,,,,,,,
11.288716099601224,,,,,,,,,,0.03215635774160874,10.682249718988107,,,,,,,
11.303790045063277,,,,,,,,,,0.03226304565197971,10.662105728610966,,,,,,,
11.318884118928755,,,,,,,,,,0.03237008752999558,10.6419997246467,,,,,,,
11.333998348075333,,,,,,,,,,0.03247748455004527,10.621931635462664,,,,,,,
11.349132759416577,,,,,,,,,,0.03258523789041396,10.601901389561267,,,,,,,
11.364287379901992,,,,,,,,,,0.032693348733296226,10.58190891557977,,,,,,,
11.379462236517073,,,,,,,,,,0.03280181826480888,10.56195414228998,,,,,,,
11.394657356283334,,,,,,,,,,0.032910647675003936,10.542036998598059,,,,,,,
11.409872766258385,,,,,,,,,,0.03301983815788183,10.52215741354419,,,,,,,
11.425108493535966,,,,,,,,,,0.033129390911404454,10.502315316302406,,,,,,,
11.440364565245988,,,,,,,,,,0.03323930713750821,10.482510636180269,,,,,,,
11.455641008554595,,,,,,,,,,0.03334958804211734,10.462743302618675,,,,,,,
11.470937850664205,,,,,,,,,,0.03346023483515701,10.443013245191553,,,,,,,
11.48625511881356,,,,,,,,,,0.03357124873056673,10.423320393605659,,,,,,,
11.50159284027777,,,,,,,,,,0.03368263094631356,10.403664677700284,,,,,,,
11.516951042368369,,,,,,,,,,0.03379438270440549,10.384046027447045,,,,,,,
11.532329752433364,,,,,,,,,,0.03390650523090495,10.364464372949598,,,,,,,
11.547728997857273,,,,,,,,,,0.034018999755942095,10.344919644443408,,,,,,,
11.563148806061186,,,,,,,,,,0.034131867513728466,10.325411772295508,,,,,,,
11.578589204502812,,,,,,,,,,0.03424510974257043,10.30594068700422,,,,,,,
11.594050220676507,,,,,,,,,,0.03435872768488269,10.286506319198962,,,,,,,
11.60953188211336,,,,,,,,,,0.03447272258720218,10.267108599639942,,,,,,,
11.625034216381218,,,,,,,,,,0.034587095700201465,10.247747459217937,,,,,,,
11.640557251084733,,,,,,,,,,0.034701848278702596,10.22842282895406,,,,,,,
11.656101013865422,,,,,,,,,,0.0348169815816909,10.209134639999487,,,,,,,
11.671665532401715,,,,,,,,,,0.034932496872328675,10.189882823635227,,,,,,,
11.687250834408998,,,,,,,,,,0.035048395417969204,10.170667311271888,,,,,,,
11.702856947639663,,,,,,,,,,0.035164678490170485,10.1514880344494,,,,,,,
11.718483899883166,,,,,,,,,,0.035281347364709365,10.132344924836815,,,,,,,
11.734131718966067,,,,,,,,,,0.035398403321595356,10.113237914232014,,,,,,,
11.749800432752084,,,,,,,,,,0.03551584764508486,10.094166934561514,,,,,,,
11.765490069142146,,,,,,,,,,0.03563368162369512,10.075131917880176,,,,,,,
11.781200656074423,,,,,,,,,,0.03575190655021834,10.05613279637102,,,,,,,
11.796932221524408,,,,,,,,,,0.03587052372173602,10.03716950234492,,,,,,,
11.812684793504943,,,,,,,,,,0.03598953443963309,10.018241968240417,,,,,,,
11.828458400066278,,,,,,,,,,0.036108940009612164,9.99935012662344,,,,,,,
11.844253069296117,,,,,,,,,,0.03622874174170793,9.98049391018709,,,,,,,
11.860068829319673,,,,,,,,,,0.03634894095030145,9.961673251751389,,,,,,,
11.875905708299708,,,,,,,,,,0.036469538954134684,9.942888084263043,,,,,,,
11.891763734436596,,,,,,,,,,0.0365905370763248,9.924138340795206,,,,,,,
11.907642935968369,,,,,,,,,,0.0367119366443789,9.905423954547235,,,,,,,
11.923543341170758,,,,,,,,,,0.03683373899020838,9.88674485884446,,,,,,,
11.939464978357256,,,,,,,,,,0.03695594545014365,9.868100987137943,,,,,,,
11.955407875879164,,,,,,,,,,0.03707855736494883,9.84949227300423,,,,,,,
11.971372062125644,,,,,,,,,,0.037201576079836395,9.83091865014513,,,,,,,
11.98735756552375,,,,,,,,,,0.03732500294448182,9.812380052387487,,,,,,,
12.003364414538513,,,,,,,,,,0.037448839313038704,9.793876413682916,,,,,,,
12.019392637672967,,,,,,,,,,0.037573086544153304,9.775407668107585,,,,,,,
12.035442263468205,,,,,,,,,,0.037697746000979665,9.756973749861976,,,,,,,
12.051513320503435,,,,,,,,,,0.03782281905119442,9.738574593270657,,,,,,,
12.067605837396025,,,,,,,,,,0.03794830706701186,9.720210132782036,,,,,,,
12.083719842801555,,,,,,,,,,0.03807421142519906,9.701880302968142,,,,,,,
12.09985536541387,,,,,,,,,,0.038200533507090816,9.683585038524381,,,,,,,
12.116012433965132,,,,,,,,,,0.03832727469860499,9.665324274269306,,,,,,,
12.132191077225865,,,,,,,,,,0.03845443639025753,9.647097945144388,,,,,,,
12.148391324005015,,,,,,,,,,0.03858201997717792,9.628905986213779,,,,,,,
12.164613203149997,,,,,,,,,,0.03871002685912429,9.610748332664084,,,,,,,
12.180856743546748,,,,,,,,,,0.03883845844049898,9.592624919804127,,,,,,,
12.197121974119762,,,,,,,,,,0.038967316130363666,9.574535683064736,,,,,,,
12.213408923832173,,,,,,,,,,0.03909660134245514,9.556480557998484,,,,,,,
12.229717621685785,,,,,,,,,,0.039226315495200594,9.538459480279482,,,,,,,
12.246048096721127,,,,,,,,,,0.03935646001173332,9.520472385703142,,,,,,,
12.262400378017508,,,,,,,,,,0.039487036319908186,9.50251921018595,,,,,,,
12.278774494693064,,,,,,,,,,0.03961804585231745,9.484599889765239,,,,,,,
12.295170475904815,,,,,,,,,,0.03974949004630634,9.466714360598957,,,,,,,
12.311588350848714,,,,,,,,,,0.03988137034398895,9.448862558965441,,,,,,,
12.328028148759701,,,,,,,,,,0.04001368819226392,9.431044421263191,,,,,,,
12.344489898911752,,,,,,,,,,0.04014644504283049,9.413259884010646,,,,,,,
12.360973630617933,,,,,,,,,,0.04027964235220425,9.395508883845952,,,,,,,
12.377479373230457,,,,,,,,,,0.040413281581733254,9.377791357526736,,,,,,,
12.394007156140717,,,,,,,,,,0.040547364197613865,9.360107241929898,,,,,,,
12.410557008779367,,,,,,,,,,0.04068189167090716,9.342456474051357,,,,,,,
12.427128960616358,,,,,,,,,,0.04081686547755474,9.324838991005851,,,,,,,
12.443723041160986,,,,,,,,,,0.04095228709839516,9.307254730026692,,,,,,,
12.460339279961959,,,,,,,,,,0.04108815801917999,9.289703628465565,,,,,,,
12.476977706607435,,,,,,,,,,0.0412244797305903,9.272185623792291,,,,,,,
12.493638350725087,,,,,,,,,,0.04136125372825284,9.254700653594604,,,,,,,
12.510321241982146,,,,,,,,,,0.041498481512756556,9.237248655577934,,,,,,,
12.527026410085458,,,,,,,,,,0.04163616458966906,9.219829567565183,,,,,,,
12.54375388478154,,,,,,,,,,0.041774304469553054,9.202443327496502,,,,,,,
12.560503695856626,,,,,,,,,,0.04191290266798304,9.185089873429073,,,,,,,
12.577275873136736,,,,,,,,,,0.04205196070556184,9.167769143536873,,,,,,,
12.594070446487692,,,,,,,,,,0.0421914801079372,9.150481076110495,,,,,,,
12.610887445815216,,,,,,,,,,0.042331462405818816,9.133225609556877,,,,,,,
12.627726901064962,,,,,,,,,,0.042471909134994844,9.116002682399111,,,,,,,
12.644588842222564,,,,,,,,,,0.042612821836348916,9.098812233276224,,,,,,,
12.661473299313702,,,,,,,,,,0.04275420205587693,9.081654200942944,,,,,,,
12.678380302404145,,,,,,,,,,0.04289605134470409,9.064528524269507,,,,,,,
12.695309881599814,,,,,,,,,,0.043038371259101926,9.047435142241408,,,,,,,
12.712262067046824,,,,,,,,,,0.04318116336050529,9.03037399395921,,,,,,,
12.729236888931553,,,,,,,,,,0.043324429215529606,9.013345018638312,,,,,,,
12.746234377480679,,,,,,,,,,0.04346817039598792,8.99634815560874,,,,,,,
12.763254562961247,,,,,,,,,,0.043612388478908304,8.979383344314927,,,,,,,
12.780297475680719,,,,,,,,,,0.04375708504655098,8.9624505243155,,,,,,,
12.797363145987026,,,,,,,,,,0.043902261686425914,8.945549635283056,,,,,,,
12.814451604268612,,,,,,,,,,0.044047919991309824,8.928680617003968,,,,,,,
12.831562880954513,,,,,,,,,,0.04419406155926418,8.911843409378143,,,,,,,
12.848697006514394,,,,,,,,,,0.044340687993652365,8.895037952418827,,,,,,,
12.865854011458604,,,,,,,,,,0.044487800903157425,8.878264186252386,,,,,,,
12.883033926338236,,,,,,,,,,0.0446354019017996,8.861522051118088,,,,,,,
12.900236781745173,,,,,,,,,,0.0447834926089542,8.844811487367902,,,,,,,
12.917462608312153,,,,,,,,,,0.04493207464936917,8.828132435466271,,,,,,,
12.934711436712814,,,,,,,,,,0.04508114965318313,8.811484835989912,,,,,,,
12.951983297661757,,,,,,,,,,0.04523071925594306,8.794868629627596,,,,,,,
12.969278221914594,,,,,,,,,,0.04538078509862236,8.778283757179937,,,,,,,
12.986596240268005,,,,,,,,,,0.04553134882763887,8.76173015955919,,,,,,,
13.003937383559792,,,,,,,,,,0.04568241209487284,8.745207777789032,,,,,,,
13.021301682668948,,,,,,,,,,0.04583397655768518,8.728716553004347,,,,,,,
13.038689168515672,,,,,,,,,,0.04598604387893543,8.712256426451045,,,,,,,
13.056099872061473,,,,,,,,,,0.04613861572700024,8.695827339485808,,,,,,,
13.073533824309198,,,,,,,,,,0.0462916937757916,8.679429233575917,,,,,,,
13.090991056303093,,,,,,,,,,0.046445279704775126,8.66306205029902,,,,,,,
13.108471599128855,,,,,,,,,,0.04659937519898854,8.646725731342947,,,,,,,
13.12597548391369,,,,,,,,,,0.046753981949060226,8.630420218505483,,,,,,,
13.143502741826373,,,,,,,,,,0.04690910165122761,8.614145453694167,,,,,,,
13.161053404077295,,,,,,,,,,0.047064736007355966,8.597901378926089,,,,,,,
13.178627501918522,,,,,,,,,,0.04722088672495692,8.581687936327677,,,,,,,
13.196225066643855,,,,,,,,,,0.04737755551720731,8.565505068134495,,,,,,,
